fecha,area_nieve,dia_sen,temperatura,precipitacion,precipitacion_bool,dias_sin_precip
2000-11-06,21.10449,-0.810024862854775,-6.956636072,52.16869443,1,0
2000-11-07,17.16709,-0.7998392447397198,-6.065624714,1.961865936,1,0
2000-11-08,88.51287,-0.7894179103280202,-8.134348476,1.820250496,1,0
2000-11-09,79.0631,-0.7787639308347607,-8.714863329,1.539553709,1,0
2000-11-10,51.02877,-0.7678804460366002,-11.06626146,0.060207707,0,1
2000-11-11,44.41393,-0.7567706633464628,-13.15057906,0.012195601,0,2
2000-11-12,28.34932,-0.7454378568683006,-8.17192047,1.638195691,1,0
2000-11-13,28.34932,-0.7338853664321995,-2.796859906,16.60943753,1,0
2000-11-14,126.46946,-0.7221165966101166,-1.912160221,45.1129305,1,0
2000-11-15,126.46946,-0.7101350157125358,-5.029311815,5.169634495,1,0
2000-11-16,118.27966,-0.6979441547663436,-3.679109158,19.35860233,1,0
2000-11-17,121.42958,-0.6855476064742156,-3.028714695,63.03002157,1,0
2000-11-18,114.97224,-0.6729490241558331,-7.2156563,9.613281264,1,0
2000-11-19,108.51489,-0.6601521206712321,-10.04622854,0.016066245,0,1
2000-11-20,108.51489,-0.6471606673266065,-8.014350118,7.453191952,1,0
2000-11-21,101.74255,-0.6339784927628872,-7.094506704,6.714064193,1,0
2000-11-22,97.01767,-0.6206094818274227,-7.85185147,0.657799521,1,0
2000-11-23,100.48258,-0.6070575744291004,-6.029371079,5.692208881,1,0
2000-11-24,100.48258,-0.5933267643772321,-4.187045016,18.04716483,1,0
2000-11-25,80.00808,-0.5794210982045639,-6.381187917,6.974493126,1,0
2000-11-26,51.81625,-0.5653446739747432,-8.792767368,3.771158494,1,0
2000-11-27,45.8314,-0.5511016400746006,-12.58202041,0.036501672,0,1
2000-11-28,45.8314,-0.5366961939916003,-8.081101474,1.532837749,1,0
2000-11-29,62.05351,-0.5221325810768248,-6.726179815,0.001872089,0,1
2000-11-30,84.89046,-0.5074150932938455,-3.727637894,0.000441074,0,2
2000-12-01,68.03836,-0.4925480679538645,-7.521382037,0.02570468,0,3
2000-12-02,71.50328,-0.4775358864374884,-6.670457123,1.13544083,1,0
2000-12-03,71.18829,-0.4623829729035152,-5.751536992,2.294085718,1,0
2000-12-04,69.77082,-0.4470937929851135,-5.397142745,0.333193451,1,0
2000-12-05,69.77082,-0.4316728524737835,-7.887748855,0.010625369,0,1
2000-12-06,69.77082,-0.4161246959914743,-8.401688539,0.230358847,1,0
2000-12-07,69.77082,-0.4004539056512665,-5.474960698,2.073515848,1,0
2000-12-08,69.45583,-0.3846650997070013,-3.281411404,9.590922395,1,0
2000-12-09,68.19586,-0.3687629311922604,-4.257686793,6.421536895,1,0
2000-12-10,60.79354,-0.3527520865490951,-6.078120141,0.370479964,1,0
2000-12-11,59.21858,-0.3366372842469098,-5.214654108,0.040238273,0,1
2000-12-12,58.4311,-0.3204232733919109,-4.566308082,0.001281499,0,2
2000-12-13,51.50126,-0.3041148323275185,-5.806285392,0.000435114,0,3
2000-12-14,50.55628,-0.2877167672261678,-9.875357353,1.824108486,1,0
2000-12-15,50.55628,-0.2712339106729109,-8.72133138,5.87803031,1,0
2000-12-16,47.87885,-0.2546711202412289,-14.01991281,0.258137244,1,0
2000-12-17,44.88642,-0.2380332770614859,-14.91564375,0.068991638,0,1
2000-12-18,46.93387,-0.2213252843824329,-16.65466048,0.020026118,0,2
2000-12-19,46.93387,-0.2045520661262013,-10.03303192,0.538202679,1,0
2000-12-20,46.93387,-0.1877185654371994,-12.03983515,0.071883254,0,1
2000-12-21,46.93387,-0.1708297432253449,-14.26525171,0.036980591,0,2
2000-12-22,46.93387,-0.1538905767040618,-14.90569442,8.19e-05,0,3
2000-12-23,46.93387,-0.1369060579234754,-13.3670815,0.001286026,0,4
2000-12-24,52.60374,-0.1198811922992275,-12.63907471,2.009516752,1,0
2000-12-25,80.63806,-0.1028209971373608,-10.48248431,6.49794214,1,0
2000-12-26,126.46946,-0.0857305001556948,-10.7313496,1.972232911,1,0
2000-12-27,127.72943,-0.0686147380021346,-11.16747958,0.851529855,1,0
2000-12-28,126.62696,-0.0514787547703464,-10.13744497,0.471954858,1,0
2000-12-29,128.51691,-0.0343276005132434,-11.26717944,6.585480166,1,0
2000-12-30,168.36345,-0.0171663297547074,-14.76196619,0.124258068,1,0
2000-12-31,168.04846,-2.4492935982947064e-16,-17.8945206,0.021729126,0,1
2001-01-01,166.78849,0.0172133561558346,-12.83697675,0.001714914,0,2
2001-01-02,165.68602,0.0344216116227457,-9.225186858,7.832437881,1,0
2001-01-03,160.64614,0.0516196672232537,-13.06813298,0.642008548,1,0
2001-01-04,160.64614,0.0688024268023198,-13.12391899,2.15696672,1,0
2001-01-05,160.64614,0.0859647987374464,-11.54014191,1.180028596,1,0
2001-01-06,160.64614,0.1031016974474348,-5.225618201,15.80557919,1,0
2001-01-07,181.12065,0.1202080448993527,-4.780135463,34.25244625,1,0
2001-01-08,148.51893,0.1372787721132647,-6.916575897,7.477953318,1,0
2001-01-09,136.70671,0.1543088206642811,-10.25963572,0.388016377,1,0
2001-01-10,131.66683,0.1712931441814776,-9.721231963,1.270872279,1,0
2001-01-11,132.61181,0.1882267098432442,-8.501231922,0.986229752,1,0
2001-01-12,132.61181,0.2051044998686192,-7.477098205,1.979444712,1,0
2001-01-13,166.78849,0.2219215130041655,-8.872345498,1.172594598,1,0
2001-01-14,161.90611,0.2386727660059501,-12.45606095,0.020400162,0,1
2001-01-15,148.51893,0.255353295116187,-16.02686045,0.003046207,0,2
2001-01-16,141.90409,0.2719581575341055,-17.9042847,0.001621513,0,3
2001-01-17,161.27612,0.288482432880609,-16.212555,1.534663387,1,0
2001-01-18,161.27612,0.304921224656289,-13.47407154,1.568110982,1,0
2001-01-19,188.36547,0.3212696616923644,-15.41588606,0.019703806,0,1
2001-01-20,188.36547,0.3375228995941133,-13.85859379,0.036555284,0,2
2001-01-21,188.36547,0.3536761221763715,-16.45123228,0.026099371,0,3
2001-01-22,188.36547,0.3697245428906731,-11.1459524,0.455155799,1,0
2001-01-23,169.46593,0.3856634062436071,-9.58760991,1.139013457,1,0
2001-01-24,138.59667,0.401487989205973,-7.906261364,8.832554835,1,0
2001-01-25,129.46189,0.4171936026123168,-6.398097623,10.17020849,1,0
2001-01-26,129.46189,0.4327755925504312,-8.679147893,4.296067942,1,0
2001-01-27,133.71429,0.4482293417404106,-10.731958,4.065329167,1,0
2001-01-28,129.77688,0.4635502709028509,-14.08888158,0.009552149,0,1
2001-01-29,186.16052,0.4787338401157884,-11.50251287,0.055173443,0,2
2001-01-30,194.66532,0.4937755501599771,-12.94363564,2.286003023,1,0
2001-01-31,194.66532,0.5086709438521044,-16.00627582,0.05397974,0,1
2001-02-01,194.66532,0.5234156073655503,-18.34968371,0.194249085,1,0
2001-02-02,194.66532,0.5380051715382996,-19.06275832,1.183946924,1,0
2001-02-03,170.7259,0.5524353131676196,-12.42679927,3.847513031,1,0
2001-02-04,166.94599,0.5667017562911175,-8.344228618,3.485329031,1,0
2001-02-05,158.44119,0.5808002734538008,-8.456205081,0.988671701,1,0
2001-02-06,158.44119,0.5947266869607633,-7.993663273,0.343058951,1,0
2001-02-07,139.85664,0.6084768701151261,-5.366854505,1.040464894,1,0
2001-02-08,117.01969,0.6220467484408675,-6.816089306,10.19884939,1,0
2001-02-09,174.34831,0.6354323008901774,-6.597281509,3.887223273,1,0
2001-02-10,174.34831,0.6486295610349815,-8.361384208,0.062345099,0,1
2001-02-11,144.42403,0.6616346182422783,-9.889339963,0.00273434,0,2
2001-02-12,134.81676,0.6744436188329455,-5.800480142,0.000441074,0,3
2001-02-13,129.61938,0.687052767223667,-5.547878641,0.010611281,0,4
2001-02-14,129.1469,0.699458327051647,-7.831179806,0.010496598,0,5
2001-02-15,127.41444,0.7116566222817747,-6.25187006,0.001710653,0,6
2001-02-16,128.20192,0.7236440382959124,-6.39554011,0.003430776,0,7
2001-02-17,137.1792,0.7354170229639855,-9.077344068,3.011185117,1,0
2001-02-18,128.51691,0.7469720876965552,-10.38815956,0.010506717,0,1
2001-02-19,130.09187,0.7583058084785624,-9.381750175,0.006773056,0,2
2001-02-20,128.04442,0.7694148268839378,-11.99694197,0.526739757,1,0
2001-02-21,126.62696,0.7802958510707755,-10.84160986,0.83391171,1,0
2001-02-22,120.95709,0.7909456567567772,-8.190345388,11.31314442,1,0
2001-02-23,120.7996,0.8013610881746766,-8.495012837,3.201101477,1,0
