,area_nieve,cuenca,dia_sen,temperatura,precipitacion,precipitacion_bool,year,month,dias_sin_precip
5479,453.06908008007696,adda-bornio,0.8214765533024142,3.024100473,0.000567145,0,2015,2,2
5480,452.3412582646872,adda-bornio,0.831170626365808,6.181773483,0.044025025,0,2015,2,3
5481,452.7051691723821,adda-bornio,0.8406184056344782,6.443209013,0.004911269,0,2015,2,4
5482,429.1722638081157,adda-bornio,0.8498170915275278,7.032646988,0.334967748,1,2015,2,0
5483,430.3853001670985,adda-bornio,0.8587639582758029,8.389240191,0.000856073,0,2015,3,1
5484,430.3853001670985,adda-bornio,0.8674563547295969,10.58017777,0.069496331,0,2015,3,2
5485,439.60437649536783,adda-bornio,0.8758917051442429,11.16479251,0.529971786,1,2015,3,0
5486,431.3557292542848,adda-bornio,0.8840675099433636,10.72292247,0.001373047,0,2015,3,1
5487,432.5687656132676,adda-bornio,0.8919813464595485,7.313590756,0.120709306,1,2015,3,0
5488,434.0244092440469,adda-bornio,0.8996308696522433,6.112667085,0.002141875,0,2015,3,1
5489,422.5005638337103,adda-bornio,0.907013812802636,7.835862427,0.000848,0,2015,3,2
5490,428.5657456286243,adda-bornio,0.9141279881853336,8.82505777,0.00132,0,2015,3,3
5491,421.8940456542189,adda-bornio,0.9209712877166346,8.90099803,7.86e-05,0,2015,3,4
5492,415.7075602234066,adda-bornio,0.9275416835791966,10.2488084,0.000435,0,2015,3,5
5493,420.92361656703264,adda-bornio,0.9338372288229252,11.75797062,0.000435,0,2015,3,6
5494,401.7576420951044,adda-bornio,0.9398560579418954,11.26588014,0.00128,0,2015,3,7
5495,411.70454023876334,adda-bornio,0.9455963874271424,9.670397342,0.827972329,1,2015,3,0
5496,410.6128075156788,adda-bornio,0.9510565162951536,7.702360259,0.17933626,1,2015,3,0
5497,410.6128075156788,adda-bornio,0.9562348265919056,5.457485971,1.346782221,1,2015,3,0
5498,410.6128075156788,adda-bornio,0.9611297838723007,5.299000385,0.006571651,0,2015,3,1
5499,410.6128075156788,adda-bornio,0.9657399376548548,6.392413751,0.676129661,1,2015,3,0
5500,414.3732202285255,adda-bornio,0.970063921851507,4.113317862,6.153696867,1,2015,3,0
5501,392.5385657668351,adda-bornio,0.9741004551724204,4.886090716,5.962402917,1,2015,3,0
5502,401.15112391561297,adda-bornio,0.9778483415056568,5.160288568,15.52229824,1,2015,3,0
5503,401.15112391561297,adda-bornio,0.9813064702716092,4.229778827,5.37422202,1,2015,3,0
5504,401.15112391561297,adda-bornio,0.9844738167520922,4.027586834,6.505730216,1,2015,3,0
5505,396.1776748437835,adda-bornio,0.9873494423939864,4.475968181,4.163880849,1,2015,3,0
5506,396.1776748437835,adda-bornio,0.989932495087353,3.506572111,6.913190098,1,2015,3,0
5507,396.1776748437835,adda-bornio,0.9922222094179324,1.902450396,1.647957289,1,2015,3,0
5508,396.1776748437835,adda-bornio,0.994217906893952,3.471446845,0.022048114,0,2015,3,1
5509,389.50597486937806,adda-bornio,0.995918996147179,8.744943543,0.00459,0,2015,3,2
5510,377.9821294590414,adda-bornio,0.9973249731081556,11.63318598,0.000849,0,2015,3,3
5511,381.8638458077864,adda-bornio,0.9984354211555644,13.94851697,0.0,0,2015,3,4
5512,381.8638458077864,adda-bornio,0.9992500112396836,14.55209912,0.00171,0,2015,3,5
