fecha,dia_sen,temperatura,precipitacion,precipitacion_bool,area_nieve,dias_sin_precip
2014-05-29,0.772622743828854,0.6710423941703104,0.004727978019277111,1,15.749621378423257,0.0
2014-05-30,0.7653674814538516,0.6652531200845114,0.015462280305406775,1,14.017163026796698,0.0
2014-05-31,0.758033584966995,0.6398078063508702,0.001680666541995737,1,10.867238751112048,0.0
2014-06-01,0.7506232275600919,0.6379683722171645,0.0016718151543348198,1,20.159515364381768,0.0
2014-06-02,0.7431386050819706,0.649922072140426,0.005026948368754337,1,20.159515364381768,0.0
2014-06-03,0.7355819353878026,0.6484457127054638,0.00430742614840581,1,11.182231178680512,0.0
2014-06-04,0.7279554576819044,0.6550337173135995,0.03625926793230169,1,10.079757682190884,0.0
2014-06-05,0.7202614318542135,0.6971146007905571,0.0032545979056816765,1,9.29227661326972,0.0
2014-06-06,0.7125021378106333,0.7414312357805758,0.0004088196678026413,0,8.662291758132792,0.05
2014-06-07,0.704679874797448,0.7807517549923322,0.0016400241214686792,1,7.717314475427395,0.0
2014-06-08,0.6967969607200067,0.8534638574286385,0.0029001365595129444,1,7.874810689211628,0.0
2014-06-09,0.6888557314558776,0.8704643064772366,0.02530498884259822,1,5.669863696232372,0.0
2014-06-10,0.6808585401626779,0.8656722820630108,0.002285337886571926,1,5.669863696232372,0.0
2014-06-11,0.6728077565807811,0.8286342352978042,0.05763596304238687,1,1.5749621378423255,0.0
2014-06-12,0.6647057663311124,0.816160073000791,0.12618744746070612,1,3.4649167032531163,0.0
2014-06-13,0.656554970208238,0.8104840990256976,0.017206020196819178,1,0.1574962137842325,0.0
2014-06-14,0.6483577834689582,0.7698715318215263,0.04527194996711439,1,0.0,0.0
2014-06-15,0.6401166351166134,0.7317190725586402,0.1259043625594392,1,0.7874810689211628,0.0
2014-06-16,0.6318339671813189,0.7427441911714507,0.015988834065273377,1,0.1574962137842325,0.0
2014-06-17,0.6235122339963385,0.7155583932005983,0.01035619063312641,1,0.1574962137842325,0.0
2014-06-18,0.6151539014708124,0.7016236324241424,0.01212293193441812,1,0.7874810689211628,0.0
2014-06-19,0.606761446359056,0.7063168044781184,0.013694550253010654,1,1.2599697102738605,0.0
2014-06-20,0.5983373555266427,0.7434677258885454,0.005954581604945094,1,0.0,0.0
2014-06-21,0.589884125213493,0.7824486010059881,0.0038580174991044696,1,1.2599697102738605,0.0
2014-06-22,0.581404260294184,0.816307674597611,0.026046688014463897,1,2.047450779195023,0.0
